PurchaseID,Item,Date
2090,tropical fruit,5/24/15
2090,pork,5/24/15
2090,other vegetables,5/24/15
2090,whole milk,5/24/15
2090,yogurt,5/24/15
2090,flower (seeds),5/24/15
2091,whole milk,9/12/15
2091,frankfurter,9/12/15
2091,candles,9/12/15
2091,grapes,9/12/15
2091,herbs,9/12/15
2091,other vegetables,9/12/15
2091,yogurt,9/12/15
2092,canned beer,7/29/15
2092,sausage,7/29/15
2092,pork,7/29/15
2092,whipped/sour cream,7/29/15
2092,margarine,7/29/15
2092,pickled vegetables,7/29/15
2092,pastry,7/29/15
2093,rolls/buns,8/12/15
2093,tropical fruit,8/12/15
2093,salt,8/12/15
2093,butter,8/12/15
2093,whole milk,8/12/15
2093,canned vegetables,8/12/15
2093,domestic eggs,8/12/15
2094,sausage,8/8/15
2094,frankfurter,8/8/15
2094,citrus fruit,8/8/15
2094,bottled beer,8/8/15
2094,soda,8/8/15
2094,butter,8/8/15
2094,oil,8/8/15
2095,frozen fish,12/7/15
2095,sausage,12/7/15
2095,other vegetables,12/7/15
2095,canned beer,12/7/15
2095,yogurt,12/7/15
2095,shopping bags,12/7/15
2095,beverages,12/7/15
2095,chewing gum,12/7/15
2096,other vegetables,12/27/15
2096,tropical fruit,12/27/15
2096,pastry,12/27/15
2096,citrus fruit,12/27/15
2096,curd,12/27/15
2096,soda,12/27/15
2096,whole milk,12/27/15
2096,detergent,12/27/15
2096,syrup,12/27/15
2097,rolls/buns,3/20/15
2097,whipped/sour cream,3/20/15
2097,waffles,3/20/15
2097,margarine,3/20/15
2097,soda,3/20/15
2097,salty snack,3/20/15
2097,canned beer,3/20/15
2098,tropical fruit,5/29/15
2098,beef,5/29/15
2098,curd,5/29/15
2098,rolls/buns,5/29/15
2098,whipped/sour cream,5/29/15
2098,whole milk,5/29/15
2098,candles,5/29/15
2098,cake bar,5/29/15
2098,flour,5/29/15
2099,butter milk,6/8/15
2099,ham,6/8/15
2099,whole milk,6/8/15
2099,chicken,6/8/15
2099,domestic eggs,6/8/15
2099,shopping bags,6/8/15
2099,chewing gum,6/8/15
2099,white bread,6/8/15
2100,sausage,5/28/15
2100,tropical fruit,5/28/15
2100,frankfurter,5/28/15
2100,cream cheese ,5/28/15
2100,other vegetables,5/28/15
2100,hard cheese,5/28/15
2100,chocolate,5/28/15
2100,flour,5/28/15
2101,pastry,5/15/15
2101,sausage,5/15/15
2101,soda,5/15/15
2101,rolls/buns,5/15/15
2101,sugar,5/15/15
2101,other vegetables,5/15/15
2101,whole milk,5/15/15
2101,softener,5/15/15
2102,spread cheese,4/24/15
2102,frankfurter,4/24/15
2102,ice cream,4/24/15
2102,citrus fruit,4/24/15
2102,pip fruit,4/24/15
2102,cake bar,4/24/15
2102,other vegetables,4/24/15
2102,yogurt,4/24/15
2102,rolls/buns,4/24/15
2103,rolls/buns,6/18/15
2103,sausage,6/18/15
2103,tropical fruit,6/18/15
2103,soda,6/18/15
2103,yogurt,6/18/15
2103,onions,6/18/15
2103,flour,6/18/15
2103,specialty chocolate,6/18/15
2103,whipped/sour cream,6/18/15
2104,frankfurter,2/20/15
2104,ham,2/20/15
2104,beef,2/20/15
2104,baby cosmetics,2/20/15
2104,other vegetables,2/20/15
2104,domestic eggs,2/20/15
2104,artif. sweetener,2/20/15
2104,margarine,2/20/15
2105,frankfurter,11/10/15
2105,beef,11/10/15
2105,meat,11/10/15
2105,waffles,11/10/15
2105,whole milk,11/10/15
2105,curd,11/10/15
2105,white bread,11/10/15
2105,frozen meals,11/10/15
2105,sugar,11/10/15
2106,condensed milk,7/29/15
2106,frankfurter,7/29/15
2106,berries,7/29/15
2106,whole milk,7/29/15
2106,liver loaf,7/29/15
2106,sliced cheese,7/29/15
2106,domestic eggs,7/29/15
2106,rolls/buns,7/29/15
2106,frozen fish,7/29/15
2107,rolls/buns,10/7/15
2107,bottled water,10/7/15
2107,other vegetables,10/7/15
2107,finished products,10/7/15
2107,butter,10/7/15
2107,yogurt,10/7/15
2107,citrus fruit,10/7/15
2108,frankfurter,8/23/15
2108,beverages,8/23/15
2108,beef,8/23/15
2108,whole milk,8/23/15
2108,other vegetables,8/23/15
2108,rolls/buns,8/23/15
2108,softener,8/23/15
2108,vinegar,8/23/15
2108,white bread,8/23/15
2109,rolls/buns,1/15/15
2109,canned beer,1/15/15
2109,bottled beer,1/15/15
2109,ham,1/15/15
2109,hamburger meat,1/15/15
2109,pickled vegetables,1/15/15
2109,salty snack,1/15/15
2109,domestic eggs,1/15/15
2109,soda,1/15/15
2110,rolls/buns,7/10/15
2110,pastry,7/10/15
2110,butter,7/10/15
2110,processed cheese,7/10/15
2110,other vegetables,7/10/15
2110,whole milk,7/10/15
2110,chocolate,7/10/15
2110,hard cheese,7/10/15
2111,other vegetables,4/24/15
2111,frankfurter,4/24/15
2111,whole milk,4/24/15
2111,sausage,4/24/15
2111,misc. beverages,4/24/15
2111,margarine,4/24/15
2111,yogurt,4/24/15
2111,frozen meals,4/24/15
2111,cat food,4/24/15
2112,sausage,8/28/15
2112,other vegetables,8/28/15
2112,citrus fruit,8/28/15
2112,curd,8/28/15
2112,red/blush wine,8/28/15
2112,dessert,8/28/15
2112,specialty chocolate,8/28/15
2112,white bread,8/28/15
2112,pastry,8/28/15
2113,coffee,1/3/15
2113,frankfurter,1/3/15
2113,bottled beer,1/3/15
2113,butter,1/3/15
2113,margarine,1/3/15
2113,sugar,1/3/15
2113,brown bread,1/3/15
2113,soda,1/3/15
2114,pip fruit,11/3/15
2114,pork,11/3/15
2114,sausage,11/3/15
2114,dessert,11/3/15
2114,grapes,11/3/15
2114,soda,11/3/15
2114,yogurt,11/3/15
2114,whole milk,11/3/15
2115,citrus fruit,7/21/15
2115,canned beer,7/21/15
2115,hygiene articles,7/21/15
2115,chicken,7/21/15
2115,whole milk,7/21/15
2115,napkins,7/21/15
2115,white wine,7/21/15
2115,UHT-milk,7/21/15
2115,shopping bags,7/21/15
2116,flour,9/13/15
2116,grapes,9/13/15
2116,frankfurter,9/13/15
2116,bottled beer,9/13/15
2116,citrus fruit,9/13/15
2116,other vegetables,9/13/15
2116,cat food,9/13/15
2116,frozen vegetables,9/13/15
2117,frankfurter,8/8/15
2117,bottled water,8/8/15
2117,shopping bags,8/8/15
2117,finished products,8/8/15
2117,yogurt,8/8/15
2117,newspapers,8/8/15
2117,tropical fruit,8/8/15
2117,liquor (appetizer),8/8/15
2117,dog food,8/8/15
2118,soda,3/14/15
2118,beef,3/14/15
2118,rolls/buns,3/14/15
2118,shopping bags,3/14/15
2118,chocolate,3/14/15
2118,processed cheese,3/14/15
2118,brown bread,3/14/15
2118,dessert,3/14/15
2119,soda,9/1/15
2119,herbs,9/1/15
2119,canned beer,9/1/15
2119,seasonal products,9/1/15
2119,dishes,9/1/15
2119,yogurt,9/1/15
2119,mayonnaise,9/1/15
2119,flower (seeds),9/1/15
2120,root vegetables,4/29/15
2120,frankfurter,4/29/15
2120,fruit/vegetable juice,4/29/15
2120,bottled water,4/29/15
2120,rolls/buns,4/29/15
2120,detergent,4/29/15
2120,bottled beer,4/29/15
2120,male cosmetics,4/29/15
2121,pork,12/6/15
2121,sausage,12/6/15
2121,frankfurter,12/6/15
2121,other vegetables,12/6/15
2121,curd,12/6/15
2121,flower soil/fertilizer,12/6/15
2121,margarine,12/6/15
2122,frozen vegetables,4/14/15
2122,sausage,4/14/15
2122,whole milk,4/14/15
2122,rolls/buns,4/14/15
2122,other vegetables,4/14/15
2122,oil,4/14/15
2122,frozen fish,4/14/15
2122,baking powder,4/14/15
2123,tropical fruit,8/15/15
2123,newspapers,8/15/15
2123,beef,8/15/15
2123,domestic eggs,8/15/15
2123,detergent,8/15/15
2123,frozen vegetables,8/15/15
2123,grapes,8/15/15
2123,processed cheese,8/15/15
2124,citrus fruit,9/11/15
2124,ham,9/11/15
2124,canned beer,9/11/15
2124,frozen vegetables,9/11/15
2124,tropical fruit,9/11/15
2124,other vegetables,9/11/15
2124,yogurt,9/11/15
2124,whole milk,9/11/15
2124,onions,9/11/15
2125,frankfurter,6/15/15
2125,finished products,6/15/15
2125,canned beer,6/15/15
2125,hamburger meat,6/15/15
2125,packaged fruit/vegetables,6/15/15
2125,whipped/sour cream,6/15/15
2125,curd,6/15/15
2125,sweet spreads,6/15/15
2125,white bread,6/15/15
2126,other vegetables,1/7/15
2126,citrus fruit,1/7/15
2126,whole milk,1/7/15
2126,frankfurter,1/7/15
2126,zwieback,1/7/15
2126,domestic eggs,1/7/15
2126,brown bread,1/7/15
2126,sugar,1/7/15
2127,sweet spreads,4/15/15
2127,berries,4/15/15
2127,whole milk,4/15/15
2127,yogurt,4/15/15
2127,pip fruit,4/15/15
2127,root vegetables,4/15/15
2127,specialty chocolate,4/15/15
2127,softener,4/15/15
2128,frankfurter,11/29/15
2128,other vegetables,11/29/15
2128,ham,11/29/15
2128,fruit/vegetable juice,11/29/15
2128,rolls/buns,11/29/15
2129,pork,10/23/15
2129,soda,10/23/15
2129,brandy,10/23/15
2129,sausage,10/23/15
2129,rolls/buns,10/23/15
2129,whole milk,10/23/15
2129,yogurt,10/23/15
2129,frozen dessert,10/23/15
2129,shopping bags,10/23/15
2130,sausage,1/15/15
2130,frankfurter,1/15/15
2130,whole milk,1/15/15
2130,other vegetables,1/15/15
2130,hygiene articles,1/15/15
2130,shopping bags,1/15/15
2131,pip fruit,6/25/15
2131,liver loaf,6/25/15
2131,root vegetables,6/25/15
2131,rolls/buns,6/25/15
2131,mayonnaise,6/25/15
2131,curd,6/25/15
2131,hard cheese,6/25/15
2131,chocolate,6/25/15
2132,bottled beer,6/29/15
2132,soda,6/29/15
2132,hygiene articles,6/29/15
2132,chicken,6/29/15
2132,whole milk,6/29/15
2132,canned beer,6/29/15
2132,curd,6/29/15
2133,beverages,6/7/15
2133,hamburger meat,6/7/15
2133,frankfurter,6/7/15
2133,soda,6/7/15
2133,root vegetables,6/7/15
2133,butter,6/7/15
2133,cream cheese ,6/7/15
2134,liver loaf,5/10/15
2134,hamburger meat,5/10/15
2134,sausage,5/10/15
2134,whole milk,5/10/15
2134,whipped/sour cream,5/10/15
2134,other vegetables,5/10/15
2134,white bread,5/10/15
2134,rolls/buns,5/10/15
2135,frankfurter,9/3/15
2135,chicken,9/3/15
2135,meat,9/3/15
2135,bottled beer,9/3/15
2135,other vegetables,9/3/15
2135,pastry,9/3/15
2135,misc. beverages,9/3/15
2135,root vegetables,9/3/15
2135,salt,9/3/15
2136,berries,3/10/15
2136,tropical fruit,3/10/15
2136,shopping bags,3/10/15
2136,sweet spreads,3/10/15
2136,yogurt,3/10/15
2136,soups,3/10/15
2137,curd,4/30/15
2137,nuts/prunes,4/30/15
2137,root vegetables,4/30/15
2137,sausage,4/30/15
2137,whole milk,4/30/15
2137,rolls/buns,4/30/15
2137,bottled water,4/30/15
2137,hard cheese,4/30/15
2138,sausage,11/26/15
2138,pork,11/26/15
2138,pip fruit,11/26/15
2138,soda,11/26/15
2138,beef,11/26/15
2138,fruit/vegetable juice,11/26/15
2138,root vegetables,11/26/15
2138,berries,11/26/15
2138,misc. beverages,11/26/15
2139,onions,4/17/15
2139,grapes,4/17/15
2139,yogurt,4/17/15
2139,tropical fruit,4/17/15
2139,whole milk,4/17/15
2139,salty snack,4/17/15
2139,root vegetables,4/17/15
2139,frozen dessert,4/17/15
2139,whipped/sour cream,4/17/15
2140,soda,8/19/15
2140,sausage,8/19/15
2140,root vegetables,8/19/15
2140,pork,8/19/15
2140,whole milk,8/19/15
2140,vinegar,8/19/15
2140,other vegetables,8/19/15
2140,domestic eggs,8/19/15
2140,shopping bags,8/19/15
2141,soda,4/21/15
2141,canned beer,4/21/15
2141,frozen dessert,4/21/15
2141,tropical fruit,4/21/15
2141,whole milk,4/21/15
2141,bottled water,4/21/15
2141,specialty bar,4/21/15
2141,domestic eggs,4/21/15
2142,chicken,3/3/15
2142,beef,3/3/15
2142,pork,3/3/15
2142,newspapers,3/3/15
2142,dessert,3/3/15
2142,margarine,3/3/15
2142,brown bread,3/3/15
2143,cream cheese ,11/18/15
2143,whole milk,11/18/15
2143,root vegetables,11/18/15
2143,frankfurter,11/18/15
2143,other vegetables,11/18/15
2143,dish cleaner,11/18/15
2143,mustard,11/18/15
2143,hygiene articles,11/18/15
2144,bottled water,3/5/15
2144,oil,3/5/15
2144,sausage,3/5/15
2144,bottled beer,3/5/15
2144,rolls/buns,3/5/15
2144,waffles,3/5/15
2144,tropical fruit,3/5/15
2144,frozen meals,3/5/15
2145,chocolate,2/26/15
2145,other vegetables,2/26/15
2145,pip fruit,2/26/15
2145,bottled water,2/26/15
2145,yogurt,2/26/15
2145,pasta,2/26/15
2145,shopping bags,2/26/15
2146,cream cheese ,7/3/15
2146,pip fruit,7/3/15
2146,citrus fruit,7/3/15
2146,chicken,7/3/15
2146,other vegetables,7/3/15
2146,curd,7/3/15
2146,specialty chocolate,7/3/15
2146,pastry,7/3/15
2147,whole milk,6/14/15
2147,frankfurter,6/14/15
2147,chicken,6/14/15
2147,flour,6/14/15
2147,chocolate,6/14/15
2147,bottled beer,6/14/15
2147,rolls/buns,6/14/15
2148,whole milk,10/17/15
2148,yogurt,10/17/15
2148,root vegetables,10/17/15
2148,white bread,10/17/15
2148,shopping bags,10/17/15
2148,other vegetables,10/17/15
2149,fruit/vegetable juice,3/9/15
2149,rolls/buns,3/9/15
2149,packaged fruit/vegetables,3/9/15
2149,ice cream,3/9/15
2149,pasta,3/9/15
2149,margarine,3/9/15
2149,pip fruit,3/9/15
2150,onions,6/7/15
2150,hamburger meat,6/7/15
2150,whole milk,6/7/15
2150,tropical fruit,6/7/15
2150,pet care,6/7/15
2150,root vegetables,6/7/15
2150,yogurt,6/7/15
2150,flour,6/7/15
2151,tropical fruit,2/23/15
2151,chicken,2/23/15
2151,beef,2/23/15
2151,pasta,2/23/15
2151,onions,2/23/15
2151,long life bakery product,2/23/15
2151,whole milk,2/23/15
2151,jam,2/23/15
2152,tropical fruit,10/5/15
2152,sausage,10/5/15
2152,ham,10/5/15
2152,root vegetables,10/5/15
2152,turkey,10/5/15
2152,pastry,10/5/15
2152,pasta,10/5/15
2152,soda,10/5/15
2153,pastry,9/5/15
2153,hamburger meat,9/5/15
2153,newspapers,9/5/15
2153,other vegetables,9/5/15
2153,root vegetables,9/5/15
2153,instant coffee,9/5/15
2153,yogurt,9/5/15
2153,domestic eggs,9/5/15
2154,hamburger meat,10/25/15
2154,sausage,10/25/15
2154,frankfurter,10/25/15
2154,soda,10/25/15
2154,root vegetables,10/25/15
2154,coffee,10/25/15
2154,chewing gum,10/25/15
2154,pastry,10/25/15
2155,frankfurter,10/1/15
2155,margarine,10/1/15
2155,whole milk,10/1/15
2155,soda,10/1/15
2155,brown bread,10/1/15
2155,frozen vegetables,10/1/15
2156,tropical fruit,6/8/15
2156,grapes,6/8/15
2156,sausage,6/8/15
2156,fruit/vegetable juice,6/8/15
2156,curd,6/8/15
2156,other vegetables,6/8/15
2156,whipped/sour cream,6/8/15
2157,butter,1/19/15
2157,canned beer,1/19/15
2157,domestic eggs,1/19/15
2157,specialty chocolate,1/19/15
2157,soda,1/19/15
2157,root vegetables,1/19/15
2157,canned fish,1/19/15
2158,rolls/buns,4/3/15
2158,bottled beer,4/3/15
2158,dishes,4/3/15
2158,pip fruit,4/3/15
2158,whole milk,4/3/15
2158,hard cheese,4/3/15
2158,brown bread,4/3/15
2158,soda,4/3/15
2159,sausage,1/5/15
2159,hamburger meat,1/5/15
2159,pork,1/5/15
2159,chewing gum,1/5/15
2159,whole milk,1/5/15
2159,soda,1/5/15
2159,soft cheese,1/5/15
2159,yogurt,1/5/15
2160,citrus fruit,12/30/15
2160,shopping bags,12/30/15
2160,tropical fruit,12/30/15
2160,frankfurter,12/30/15
2160,brown bread,12/30/15
2160,rubbing alcohol,12/30/15
2160,domestic eggs,12/30/15
2160,whole milk,12/30/15
2161,tropical fruit,5/8/15
2161,citrus fruit,5/8/15
2161,yogurt,5/8/15
2161,frankfurter,5/8/15
2161,specialty chocolate,5/8/15
2161,hard cheese,5/8/15
2161,whole milk,5/8/15
2161,canned beer,5/8/15
2162,pork,7/30/15
2162,root vegetables,7/30/15
2162,hamburger meat,7/30/15
2162,frankfurter,7/30/15
2162,coffee,7/30/15
2162,curd,7/30/15
2162,cake bar,7/30/15
2162,soda,7/30/15
2163,whole milk,5/28/15
2163,berries,5/28/15
2163,canned beer,5/28/15
2163,sausage,5/28/15
2163,chicken,5/28/15
2163,zwieback,5/28/15
2163,beverages,5/28/15
2164,hamburger meat,1/24/15
2164,whole milk,1/24/15
2164,pet care,1/24/15
2164,meat,1/24/15
2164,other vegetables,1/24/15
2164,rolls/buns,1/24/15
2164,grapes,1/24/15
2164,oil,1/24/15
2165,frankfurter,5/15/15
2165,beef,5/15/15
2165,domestic eggs,5/15/15
2165,hard cheese,5/15/15
2165,processed cheese,5/15/15
2165,curd,5/15/15
2165,shopping bags,5/15/15
2166,sausage,11/1/15
2166,other vegetables,11/1/15
2166,chicken,11/1/15
2166,waffles,11/1/15
2166,root vegetables,11/1/15
2166,bottled beer,11/1/15
2166,butter,11/1/15
2166,whipped/sour cream,11/1/15
2167,other vegetables,5/25/15
2167,cream cheese ,5/25/15
2167,yogurt,5/25/15
2167,whole milk,5/25/15
2167,waffles,5/25/15
2167,curd,5/25/15
2167,fruit/vegetable juice,5/25/15
2168,ham,5/27/15
2168,citrus fruit,5/27/15
2168,sugar,5/27/15
2168,ice cream,5/27/15
2168,whole milk,5/27/15
2168,chocolate marshmallow,5/27/15
2168,specialty bar,5/27/15
2168,candy,5/27/15
2169,bottled beer,4/30/15
2169,tropical fruit,4/30/15
2169,newspapers,4/30/15
2169,whole milk,4/30/15
2169,soft cheese,4/30/15
2169,hard cheese,4/30/15
2169,white wine,4/30/15
2170,pip fruit,7/17/15
2170,other vegetables,7/17/15
2170,hard cheese,7/17/15
2170,sausage,7/17/15
2170,rolls/buns,7/17/15
2170,grapes,7/17/15
2171,pasta,2/5/15
2171,brown bread,2/5/15
2171,beef,2/5/15
2171,long life bakery product,2/5/15
2171,citrus fruit,2/5/15
2171,whipped/sour cream,2/5/15
2171,specialty cheese,2/5/15
2171,frozen vegetables,2/5/15
2172,pip fruit,12/7/15
2172,curd,12/7/15
2172,specialty bar,12/7/15
2172,beverages,12/7/15
2172,sausage,12/7/15
2172,soft cheese,12/7/15
2172,rolls/buns,12/7/15
2172,yogurt,12/7/15
2172,other vegetables,12/7/15
2172,newspapers,12/7/15
2173,pork,12/4/15
2173,processed cheese,12/4/15
2173,beef,12/4/15
2173,white wine,12/4/15
2173,soda,12/4/15
2173,packaged fruit/vegetables,12/4/15
2173,sliced cheese,12/4/15
2173,beverages,12/4/15
2174,frankfurter,11/12/15
2174,chicken,11/12/15
2174,rolls/buns,11/12/15
2174,other vegetables,11/12/15
2174,coffee,11/12/15
2174,long life bakery product,11/12/15
2174,domestic eggs,11/12/15
2175,rolls/buns,1/23/15
2175,sausage,1/23/15
2175,whole milk,1/23/15
2175,pastry,1/23/15
2175,yogurt,1/23/15
2175,dessert,1/23/15
2175,curd,1/23/15
2176,sausage,3/31/15
2176,chicken,3/31/15
2176,chewing gum,3/31/15
2176,newspapers,3/31/15
2176,bottled water,3/31/15
2176,pastry,3/31/15
2176,yogurt,3/31/15
2177,tropical fruit,1/26/15
2177,chicken,1/26/15
2177,sausage,1/26/15
2177,organic sausage,1/26/15
2177,other vegetables,1/26/15
2177,whipped/sour cream,1/26/15
2177,butter milk,1/26/15
2178,chicken,6/23/15
2178,cream cheese ,6/23/15
2178,citrus fruit,6/23/15
2178,pet care,6/23/15
2178,napkins,6/23/15
2178,condensed milk,6/23/15
2178,specialty chocolate,6/23/15
2179,whole milk,11/11/15
2179,other vegetables,11/11/15
2179,red/blush wine,11/11/15
2179,coffee,11/11/15
2179,bottled water,11/11/15
2179,sugar,11/11/15
2180,ham,3/1/15
2180,pastry,3/1/15
2180,whole milk,3/1/15
2180,specialty bar,3/1/15
2180,tropical fruit,3/1/15
2180,hard cheese,3/1/15
2180,yogurt,3/1/15
2180,candy,3/1/15
2181,soda,4/30/15
2181,pip fruit,4/30/15
2181,popcorn,4/30/15
2181,pasta,4/30/15
2181,whole milk,4/30/15
2181,dental care,4/30/15
2182,chicken,5/25/15
2182,citrus fruit,5/25/15
2182,turkey,5/25/15
2182,whole milk,5/25/15
2182,sweet spreads,5/25/15
2182,cream cheese ,5/25/15
2182,specialty chocolate,5/25/15
2182,oil,5/25/15
2183,canned beer,5/18/15
2183,whole milk,5/18/15
2183,frankfurter,5/18/15
2183,dishes,5/18/15
2183,rolls/buns,5/18/15
2183,pip fruit,5/18/15
2183,canned vegetables,5/18/15
2184,pip fruit,2/23/15
2184,curd,2/23/15
2184,canned beer,2/23/15
2184,pork,2/23/15
2184,bottled beer,2/23/15
2184,frozen dessert,2/23/15
2184,dessert,2/23/15
2184,bottled water,2/23/15
2185,tropical fruit,4/21/15
2185,other vegetables,4/21/15
2185,pastry,4/21/15
2185,long life bakery product,4/21/15
2185,bottled water,4/21/15
2185,UHT-milk,4/21/15
2185,fruit/vegetable juice,4/21/15
2186,domestic eggs,5/22/15
2186,sausage,5/22/15
2186,bottled water,5/22/15
2186,curd,5/22/15
2186,frozen meals,5/22/15
2186,hygiene articles,5/22/15
2186,chocolate,5/22/15
2186,rolls/buns,5/22/15
2187,meat,9/23/15
2187,beef,9/23/15
2187,whole milk,9/23/15
2187,other vegetables,9/23/15
2187,grapes,9/23/15
2187,whipped/sour cream,9/23/15
2187,coffee,9/23/15
2188,citrus fruit,8/28/15
2188,yogurt,8/28/15
2188,sausage,8/28/15
2188,hard cheese,8/28/15
2188,napkins,8/28/15
2188,margarine,8/28/15
2188,cream cheese ,8/28/15
2189,sausage,11/9/15
2189,finished products,11/9/15
2189,whole milk,11/9/15
2189,yogurt,11/9/15
2189,pastry,11/9/15
2189,sliced cheese,11/9/15
2189,onions,11/9/15
2189,chewing gum,11/9/15
2190,rolls/buns,7/27/15
2190,grapes,7/27/15
2190,bottled beer,7/27/15
2190,sausage,7/27/15
2190,salty snack,7/27/15
2190,Instant food products,7/27/15
2190,domestic eggs,7/27/15
2190,bottled water,7/27/15
2191,light bulbs,9/13/15
2191,frozen vegetables,9/13/15
2191,liquor,9/13/15
2191,citrus fruit,9/13/15
2191,butter,9/13/15
2191,chewing gum,9/13/15
2191,cream cheese ,9/13/15
2191,rolls/buns,9/13/15
2192,rolls/buns,4/22/15
2192,sausage,4/22/15
2192,curd,4/22/15
2192,whole milk,4/22/15
2192,butter milk,4/22/15
2192,margarine,4/22/15
2192,white bread,4/22/15
2192,yogurt,4/22/15
2193,meat,7/30/15
2193,pork,7/30/15
2193,other vegetables,7/30/15
2193,root vegetables,7/30/15
2193,pip fruit,7/30/15
2193,margarine,7/30/15
2194,root vegetables,5/8/15
2194,UHT-milk,5/8/15
2194,nuts/prunes,5/8/15
2194,frankfurter,5/8/15
2194,misc. beverages,5/8/15
2194,whole milk,5/8/15
2194,cream cheese ,5/8/15
